公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,l,分公司核准設立日期,分公司最後核准變更日期,county,area,year,month,day
16740494,全聯實業股份有限公司,80200579,芬園芬草分公司,彰化縣芬園鄉社口村芬草路２段２５２號１樓,1,920609,1110310,彰化縣,central,2003,6,9
16740494,全聯實業股份有限公司,80328724,苓雅光華分公司,高雄市苓雅區林南里光華一路１４８-３１號１樓,1,910227,1091106,高雄市,south,2002,2,27
16740494,全聯實業股份有限公司,80328739,台東開封分公司,臺東縣臺東市新生里開封街３７２號１樓,1,910227,920407,臺東縣,east,2002,2,27
16740494,全聯實業股份有限公司,80330355,大寮二店分公司,高雄市大寮區中興村鳳林四路254號1樓,1,910328,1050525,高雄市,south,2002,3,28
16740494,全聯實業股份有限公司,80330361,台中文心分公司,臺中市西屯區何德里重慶路136號1樓,1,910328,1041007,臺中市,central,2002,3,28
16740494,全聯實業股份有限公司,80330545,屏東枋寮分公司,屏東縣枋寮鄉中興路22-15、22-17號,1,960528,1030514,屏東縣,south,2007,5,28
16740494,全聯實業股份有限公司,80335295,台中天津分公司,臺中市北區天津路２段１７１號１樓,1,910606,1000711,臺中市,central,2002,6,6
16740494,全聯實業股份有限公司,80335302,員林育英分公司,彰化縣員林市育英路600號,1,910606,1120407,彰化縣,central,2002,6,6
16740494,全聯實業股份有限公司,80335318,彰化長興分公司,彰化縣彰化市光復路３５號１樓,1,910606,1110106,彰化縣,central,2002,6,6
16740494,全聯實業股份有限公司,80335324,台中精誠分公司,臺中市西區精誠路２９４號１樓,1,910606,1010229,臺中市,central,2002,6,6
16740494,全聯實業股份有限公司,80335339,社頭民生分公司,彰化縣社頭鄉民生路702號,1,910606,1110106,彰化縣,central,2002,6,6
16740494,全聯實業股份有限公司,80337435,宜蘭羅東分公司,宜蘭縣羅東鎮成功里純精路1段6、8、10、12號1樓,1,970407,1050627,宜蘭縣,east,2008,4,7
16740494,全聯實業股份有限公司,80337441,台南延平分公司,臺南市北區延平里公園路798號1樓,1,910628,1090316,臺南市,south,2002,6,28
16740494,全聯實業股份有限公司,80337842,台北縣中平分公司,新北市新莊區中平路８２巷２７號,1,910708,1020809,新北市,north,2002,7,8
16740494,全聯實業股份有限公司,80337879,朱崙分公司,臺北市中山區龍江路15號1、2樓,1,910708,1040109,臺北市,north,2002,7,8
16740494,全聯實業股份有限公司,80338217,左營重愛分公司,高雄市左營區重愛路112號,1,910716,1111007,高雄市,south,2002,7,16
16740494,全聯實業股份有限公司,80338835,嘉義東門分公司,嘉義市東區和平路134-16號1樓,1,910722,1051129,嘉義市,south,2002,7,22
16740494,全聯實業股份有限公司,80338841,烏日中山分公司,臺中市烏日區中山路２段１０８號１樓,1,910722,1111103,臺中市,central,2002,7,22
16740494,全聯實業股份有限公司,80339378,員林南昌分公司,彰化縣員林市惠來里南昌路75號1樓,1,910731,1110310,彰化縣,central,2002,7,31
16740494,全聯實業股份有限公司,80340207,高雄鼓山分公司,高雄市鼓山區銘傳路61號1樓,1,910815,980522,高雄市,south,2002,8,15
16740494,全聯實業股份有限公司,80340213,台中二中分公司,臺中市北區中清路一段27號1樓,1,910815,1090306,臺中市,central,2002,8,15
16740494,全聯實業股份有限公司,80345293,台南安和分公司,臺南市安南區安和路五段308、310、312、316、318、320號,1,911015,1041002,臺南市,south,2002,10,15
16740494,全聯實業股份有限公司,80345701,台北唭哩岸分公司,臺北市北投區東華街２段１８０號地下１樓,1,911023,990713,臺北市,north,2002,10,23
16740494,全聯實業股份有限公司,80345717,新莊民安分公司,新北市新莊區民安西路307、309號1樓,1,911023,990430,新北市,north,2002,10,23
16740494,全聯實業股份有限公司,80347145,三民鼎泰分公司,高雄市三民區鼎泰街232號1樓,1,980107,1110411,高雄市,south,2009,1,7
16740494,全聯實業股份有限公司,80347898,台中大連分公司,臺中市北屯區平陽里大連路2段12號1樓,1,911121,1110609,臺中市,central,2002,11,21
16740494,全聯實業股份有限公司,80348138,屏東萬年分公司,屏東縣屏東市自由路163、165號,1,911125,1101210,屏東縣,south,2002,11,25
16740494,全聯實業股份有限公司,80348144,萬華長沙分公司,臺北市萬華區長沙街2段110、112號1樓,1,911125,1100202,臺北市,north,2002,11,25
16740494,全聯實業股份有限公司,80348159,台中大肚分公司,臺中市大肚區大肚村7鄰沙田路二段592號1樓,1,911125,1050418,臺中市,central,2002,11,25
16740494,全聯實業股份有限公司,80348165,台北大安分公司,臺北市大安區復興南路2段237號地下1樓,1,911125,1070803,臺北市,north,2002,11,25
16740494,全聯實業股份有限公司,80350865,新店民族分公司,新北市新店區民族路190號地下1樓,1,911224,1100504,新北市,north,2002,12,24
16740494,全聯實業股份有限公司,80350886,花蓮吉安分公司,花蓮縣吉安鄉宜昌村中華路2段232號1樓,1,911224,1050418,花蓮縣,east,2002,12,24
16740494,全聯實業股份有限公司,80350892,神岡中山分公司,臺中市神岡區中山路832號1樓,1,911224,1091007,臺中市,central,2002,12,24
16740494,全聯實業股份有限公司,80350909,斗南中山分公司,雲林縣斗南鎮東仁里12鄰中山路32巷6號1樓,1,911224,1110406,雲林縣,central,2002,12,24
16740494,全聯實業股份有限公司,80351013,竹北中正西分公司,新竹縣竹北市新國村中正西路53號1樓,1,911225,1110310,新竹縣,north,2002,12,25
16740494,全聯實業股份有限公司,80353477,台中潭子分公司,臺中市潭子區甘蔗村7鄰勝利路348號1樓,1,920128,1060803,臺中市,central,2003,1,28
16740494,全聯實業股份有限公司,80353482,台中北屯分公司,臺中市北屯區三光里北屯路289-10號1樓,1,920128,1090213,臺中市,central,2003,1,28
16740494,全聯實業股份有限公司,80353498,中壢環東分公司,桃園市中壢區新興里20鄰環中東路2段746、750、750-1、750-2號1樓,1,970813,1110906,桃園市,north,2008,8,13
16740494,全聯實業股份有限公司,80353504,台北縣中港分公司,新北市新莊區中華里8鄰中華路2段1號地下1層,1,920128,1070621,新北市,north,2003,1,28
16740494,全聯實業股份有限公司,80354145,民生社區分公司,臺北市松山區民生東路4段133號1樓,1,920211,1021009,臺北市,north,2003,2,11
16740494,全聯實業股份有限公司,80354150,台中忠明分公司,臺中市西區土庫里忠明南路445號1樓,1,920211,1120503,臺中市,central,2003,2,11
16740494,全聯實業股份有限公司,80354166,大雅學府分公司,臺中市大雅區四德村３鄰學府路１０９之１１號１樓,1,920211,1081108,臺中市,central,2003,2,11
16740494,全聯實業股份有限公司,80354172,溪湖平和分公司,彰化縣溪湖鎮大竹里平和街184號1樓,1,920211,1070627,彰化縣,central,2003,2,11
16740494,全聯實業股份有限公司,80354187,竹山大明分公司,南投縣竹山鎮竹圍里大禮路129號1樓,1,920211,1110407,南投縣,central,2003,2,11
16740494,全聯實業股份有限公司,80356185,埔心員鹿分公司,彰化縣埔心鄉員鹿路2段600號,1,920312,1120407,彰化縣,central,2003,3,12
16740494,全聯實業股份有限公司,80358796,新竹新豐分公司,新竹縣新豐鄉學府街１３１號１樓,1,920424,990312,新竹縣,north,2003,4,24
16740494,全聯實業股份有限公司,80358803,大里成功分公司,臺中市大里區瑞城里28鄰成功路536號1樓,1,920424,1100705,臺中市,central,2003,4,24
16740494,全聯實業股份有限公司,80358819,嘉義竹崎分公司,嘉義縣竹崎鄉中華路１０６號１樓,1,920424,930927,嘉義縣,south,2003,4,24
16740494,全聯實業股份有限公司,80498804,台中萬和分公司,臺中市南屯區豐樂里永春東路1043號1樓,1,920718,1091203,臺中市,central,2003,7,18
16740494,全聯實業股份有限公司,80508042,台南裕農分公司,臺南市東區富強里裕農路400號1樓,1,920813,1100310,臺南市,south,2003,8,13
16740494,全聯實業股份有限公司,80515986,淡水博愛分公司,新北市淡水區中正東路35巷22號1樓、地下一層,1,920905,1090610,新北市,north,2003,9,5
16740494,全聯實業股份有限公司,80515992,大肚遊園分公司,臺中市大肚區遊園路2段216號1樓,1,920905,1110311,臺中市,central,2003,9,5
16740494,全聯實業股份有限公司,80518180,南投南興分公司,南投縣埔里鎮南興街249號1樓,1,920912,1060526,南投縣,central,2003,9,12
16740494,全聯實業股份有限公司,80518203,屏東萬丹分公司,屏東縣萬丹鄉大憲街210號1樓,1,920912,1070327,屏東縣,south,2003,9,12
16740494,全聯實業股份有限公司,80521994,嘉義新港分公司,嘉義縣新港鄉宮前村中山路７２巷２－１號１樓,1,920924,950222,嘉義縣,south,2003,9,24
16740494,全聯實業股份有限公司,80530001,大甲復興分公司,臺中市大甲區復興路59號1樓,1,921016,1110311,臺中市,central,2003,10,16
16740494,全聯實業股份有限公司,80544363,斗六公正分公司,雲林縣斗六市公正街11-1、13、15、17號,1,921121,1101209,雲林縣,central,2003,11,21
16740494,全聯實業股份有限公司,80544743,高雄博愛分公司,高雄市三民區博愛一路229號1樓,1,921121,1050504,高雄市,south,2003,11,21
16740494,全聯實業股份有限公司,80669861,板橋雨農分公司,新北市板橋區雨農路27巷2號1樓及地下1樓,1,930210,1060224,新北市,north,2004,2,10
16740494,全聯實業股份有限公司,80677948,花蓮鳳林分公司,花蓮縣鳳林鎮中正路2段212號1樓,1,930301,1011213,花蓮縣,east,2004,3,1
16740494,全聯實業股份有限公司,80681823,彰化伸港分公司,彰化縣伸港鄉新港村新港路311號1樓,1,930310,951115,彰化縣,central,2004,3,10
16740494,全聯實業股份有限公司,80681838,花壇站前分公司,彰化縣花壇鄉花壇街320號,1,930310,1090615,彰化縣,central,2004,3,10
16740494,全聯實業股份有限公司,80681844,二林仁愛分公司,彰化縣二林鎮仁愛路470號1樓,1,930310,980213,彰化縣,central,2004,3,10
16740494,全聯實業股份有限公司,80681865,嘉義仁愛分公司,嘉義市西區仁愛路335號1樓,1,930310,1051221,嘉義市,south,2004,3,10
16740494,全聯實業股份有限公司,82983471,台中敦富分公司,臺中市北屯區舊社里敦富路286、288號,1,1120307,,臺中市,central,2023,3,7
16740494,全聯實業股份有限公司,82983486,台南林森分公司,臺南市東區龍山里崇善路23號,1,1120307,,臺南市,south,2023,3,7
16740494,全聯實業股份有限公司,82983492,左營文學分公司,高雄市左營區福山里文學路467號及重美街75號,1,1120307,1120504,高雄市,south,2023,3,7
16740494,全聯實業股份有限公司,82983508,鳳山保華一分公司,高雄市鳳山區南成里保華一路208號,1,1120307,,高雄市,south,2023,3,7
16740494,全聯實業股份有限公司,82983514,仁武水管分公司,高雄市仁武區文武里水管路三段2、6、8、10號,1,1120307,,高雄市,south,2023,3,7
16740494,全聯實業股份有限公司,82983520,萬華環河南分公司,臺北市萬華區糖?里環河南路二段137、139號地下,1,1120307,,臺北市,north,2023,3,7
16740494,全聯實業股份有限公司,82983535,龍井龍津分公司,臺中市龍井區龍津里中央路一段156號,1,1120307,,臺中市,central,2023,3,7
16740494,全聯實業股份有限公司,83017203,潭子福潭分公司,臺中市潭子區潭陽里福潭路362、368號,1,1120406,,臺中市,central,2023,4,6
16740494,全聯實業股份有限公司,83017219,前金自強二分公司,高雄市前金區林投里自強二路171號1樓,1,1120406,1120626,高雄市,south,2023,4,6
16740494,全聯實業股份有限公司,83111495,台南州南分公司,臺南市安南區州南里安和路四段259、261號,1,1090901,1091230,臺南市,south,2020,9,1
16740494,全聯實業股份有限公司,83111832,嘉義興業西分公司,嘉義市西區自強里興業西路243、245號,1,1090901,,嘉義市,south,2020,9,1
16740494,全聯實業股份有限公司,83111848,文山樟文分公司,臺北市文山區樟文里木新路3段278巷9號地下、11號,1,1090901,1100705,臺北市,north,2020,9,1
16740494,全聯實業股份有限公司,83111853,大同大龍分公司,臺北市大同區斯文里大龍街91巷7號地下,1,1090901,1110111,臺北市,north,2020,9,1
16740494,全聯實業股份有限公司,83111869,三重仁義分公司,新北市三重區五常里仁義街95號1樓,1,1090901,,新北市,north,2020,9,1
16740494,全聯實業股份有限公司,83111880,彰化中興分公司,彰化縣彰化市光南里中興路187號之１,1,1090902,1100201,彰化縣,central,2020,9,2
16740494,全聯實業股份有限公司,83140317,台南西門分公司,臺南市北區成德里西門路四段111號,1,1090804,1100713,臺南市,south,2020,8,4
16740494,全聯實業股份有限公司,83140338,二崙中正分公司,雲林縣二崙鄉崙西村中正路64巷9、11號,1,1090804,,雲林縣,central,2020,8,4
16740494,全聯實業股份有限公司,83140597,竹北文興分公司,新竹縣竹北市中興里文興路一段257、259號、257號2樓,1,1090807,1120208,新竹縣,north,2020,8,7
16740494,全聯實業股份有限公司,83159390,新竹振興分公司,新竹市東區振興里振興路116、118號,1,1091006,,新竹市,north,2020,10,6
16740494,全聯實業股份有限公司,83159407,鹿谷鹿彰分公司,南投縣鹿谷鄉鹿谷村鹿彰路166、168號,1,1091006,,南投縣,central,2020,10,6
16740494,全聯實業股份有限公司,83167700,新豐文昌分公司,新竹縣新豐鄉山崎村文昌街62號,1,1091028,1100416,新竹縣,north,2020,10,28
16740494,全聯實業股份有限公司,83173127,台中惠文分公司,臺中市南屯區田心里惠文路338、338-1、338-2號、338號2樓,1,1091103,,臺中市,central,2020,11,3
16740494,全聯實業股份有限公司,83202798,台南公學分公司,臺南市安南區佃東里公學路四段29、31號,1,1091230,1120208,臺南市,south,2020,12,30
16740494,全聯實業股份有限公司,83202811,桃園供售站分公司,桃園市桃園區東門里東國街38號1樓之1,1,1091231,1110809,桃園市,north,2020,12,31
16740494,全聯實業股份有限公司,83202832,蘆洲中華分公司,新北市蘆洲區忠義里長安街96號1樓,1,1091230,,新北市,north,2020,12,30
16740494,全聯實業股份有限公司,83202853,潭子中山分公司,臺中市潭子區福仁里中山路二段107、109號,1,1100112,,臺中市,central,2021,1,12
16740494,全聯實業股份有限公司,83203282,大直供售站分公司,臺北市中山區北安路409號1樓,1,1100106,1110809,臺北市,north,2021,1,6
16740494,全聯實業股份有限公司,83203298,龍岡供售站分公司,桃園市中壢區龍東路2之50號3樓,1,1100106,1110809,桃園市,north,2021,1,6
16740494,全聯實業股份有限公司,83203311,台南供售站分公司,臺南市北區成功路22巷3號2樓,1,1100106,1110809,臺南市,south,2021,1,6
16740494,全聯實業股份有限公司,83248400,豐原供售站分公司,臺中市豐原區三豐路一段382號1樓,1,1100125,1110809,臺中市,central,2021,1,25
16740494,全聯實業股份有限公司,83248416,花蓮供售站分公司,花蓮縣花蓮市公正街14號1、2樓,1,1100125,1110809,花蓮縣,east,2021,1,25
16740494,全聯實業股份有限公司,83248422,湖口供售站分公司,新竹縣湖口鄉勝利路二段350號2樓,1,1100125,1110809,新竹縣,north,2021,1,25
16740494,全聯實業股份有限公司,83248823,宜蘭聖後分公司,宜蘭縣宜蘭市小東里聖後街68及68-1號,1,1100202,,宜蘭縣,east,2021,2,2
16740494,全聯實業股份有限公司,83248838,豐原北陽分公司,臺中市豐原區北陽里北陽路256、258號,1,1100202,,臺中市,central,2021,2,2
16740494,全聯實業股份有限公司,83248859,竹北嘉豐分公司,新竹縣竹北市中興里嘉豐十一路一段20號,1,1100202,1110411,新竹縣,north,2021,2,2
16740494,全聯實業股份有限公司,83248865,新興復興一分公司,高雄市新興區中東里復興一路80號,1,1100202,1100706,高雄市,south,2021,2,2
16740494,全聯實業股份有限公司,83248871,台中松竹分公司,臺中市北屯區松強里松竹路二段178巷51、59號,1,1100202,,臺中市,central,2021,2,2
16740494,全聯實業股份有限公司,83360655,新店安德分公司,新北市新店區公崙里安康路二段120號1樓,1,1100201,,新北市,north,2021,2,1
16740494,全聯實業股份有限公司,83404801,梓官中正分公司,高雄市梓官區信蚵里中正路75號,1,1091130,1120504,高雄市,south,2020,11,30
16740494,全聯實業股份有限公司,83404963,南投彰南分公司,南投縣南投市嘉和里彰南路一段560、562、566、568號、560號2樓,1,1091201,1110707,南投縣,central,2020,12,1
16740494,全聯實業股份有限公司,83404979,鳳山供售站分公司,高雄市鳳山區生明里國泰路一段6號,1,1091201,1110809,高雄市,south,2020,12,1
16740494,全聯實業股份有限公司,83404990,電商供售站分公司,臺北市中山區金泰里敬業四路33號9樓,1,1091201,,臺北市,north,2020,12,1
16740494,全聯實業股份有限公司,83405007,大安仁愛分公司,臺北市大安區光信里仁愛路四段418號地下,1,1091201,1120210,臺北市,north,2020,12,1
16740494,全聯實業股份有限公司,83405013,新店捷運分公司,新北市新店區張南里北宜路一段16號地下1樓,1,1091201,1100412,新北市,north,2020,12,1
16740494,全聯實業股份有限公司,83405029,貢寮延平分公司,新北市貢寮區真理里延平街86號,1,1091201,1111103,新北市,north,2020,12,1
16740494,全聯實業股份有限公司,83405105,台中環中分公司,臺中市西屯區西墩里福科路26號,1,1091201,1120210,臺中市,central,2020,12,1
16740494,全聯實業股份有限公司,83405132,南港玉成分公司,臺北市南港區鴻福里玉成街189號、181巷2-2號1樓、181巷2-1號地下,1,1091201,,臺北市,north,2020,12,1
16740494,全聯實業股份有限公司,83405219,新莊民安西分公司,新北市新莊區光正里民安西路135、137號,1,1091203,,新北市,north,2020,12,3
16740494,全聯實業股份有限公司,83422596,二水民生分公司,彰化縣二水鄉二水村民生路396、398號,1,1090214,1090513,彰化縣,central,2020,2,14
16740494,全聯實業股份有限公司,83422982,台中楓樹分公司,臺中市南屯區中和里黎明路一段101號之1至之3、之5至之22、之24至之26、之28至之43、之45至之61、103號、105號、107號、109號,1,1090219,1110907,臺中市,central,2020,2,19
16740494,全聯實業股份有限公司,83423841,平鎮延平分公司,桃園市平鎮區廣仁里延平路3段29號,1,1090303,1110505,桃園市,north,2020,3,3
16740494,全聯實業股份有限公司,83478057,三民陽明分公司,高雄市三民區本揚里陽明路300號,1,1090310,1120407,高雄市,south,2020,3,10
16740494,全聯實業股份有限公司,83478084,台中福科分公司,臺中市西屯區福林里福科路562、570號,1,1090310,,臺中市,central,2020,3,10
16740494,全聯實業股份有限公司,83478198,三重中正南分公司,新北市三重區光正里中正南路248、248之2號地下1層,1,1090312,1090901,新北市,north,2020,3,12
16740494,全聯實業股份有限公司,83478296,萬華莒光分公司,臺北市萬華區頂碩里莒光路117號地下1層之1至之15,1,1090316,1090615,臺北市,north,2020,3,16
16740494,全聯實業股份有限公司,83478325,苓雅三多分公司,高雄市苓雅區意誠里三多四路123、123之1號,1,1090316,,高雄市,south,2020,3,16
16740494,全聯實業股份有限公司,83526810,通霄自強分公司,苗栗縣通霄鎮通東里自強路3、5號,1,1081206,,苗栗縣,central,2019,12,6
16740494,全聯實業股份有限公司,83526831,楊梅民族分公司,桃園市楊梅區雙榮里民族路5段219號,1,1081206,,桃園市,north,2019,12,6
16740494,全聯實業股份有限公司,83527297,中和新生分公司,新北市中和區平河里新生街255號1、2樓及257號,1,1081213,1110805,新北市,north,2019,12,13
16740494,全聯實業股份有限公司,83531031,大園春德分公司,桃園市大園區橫峰里領航北路3段199號,1,1090109,,桃園市,north,2020,1,9
16740494,全聯實業股份有限公司,83557290,東山中興分公司,臺南市東山區東中里中興南路46、48號,1,1090407,1120309,臺南市,south,2020,4,7
16740494,全聯實業股份有限公司,83566544,鳥松本?分公司,高雄市鳥松區大華里本?路207、209號,1,1090108,1090615,高雄市,south,2020,1,8
16740494,全聯實業股份有限公司,83695322,路竹國昌分公司,高雄市路竹區竹南里國昌路26、28號,1,1090612,1091103,高雄市,south,2020,6,12
16740494,全聯實業股份有限公司,83695343,社頭中山分公司,彰化縣社頭鄉廣興村中山路一段521號1、2樓,1,1090615,,彰化縣,central,2020,6,15
16740494,全聯實業股份有限公司,83698762,中壢龍東分公司,桃園市中壢區龍安里龍東路360、364號,1,1090713,,桃園市,north,2020,7,13
16740494,全聯實業股份有限公司,83782563,新竹城北分公司,新竹市北區北門里中正路245號1樓,1,1090723,,新竹市,north,2020,7,23
16740494,全聯實業股份有限公司,83793941,線西中正分公司,彰化縣線西鄉寓埔村中正路63號、沿海路一段638號,1,1090511,1091230,彰化縣,central,2020,5,11
16740494,全聯實業股份有限公司,83794054,花壇學前分公司,彰化縣花壇鄉長沙村學前路115、117號,1,1090512,,彰化縣,central,2020,5,12
16740494,全聯實業股份有限公司,83794287,桃園天祥分公司,桃園市桃園區新埔里天祥五街16號,1,1090518,1091006,桃園市,north,2020,5,18
16740494,全聯實業股份有限公司,83794316,吉安自強分公司,花蓮縣吉安鄉勝安村自強路281號,1,1090519,1091104,花蓮縣,east,2020,5,19
16740494,全聯實業股份有限公司,89120990,台中寶慶分公司,臺中市西屯區逢甲里西屯路二段258之17號,1,1120206,,臺中市,central,2023,2,6
16740494,全聯實業股份有限公司,89131482,善化中山分公司,臺南市善化區光文里中山路78號及80號1、2樓,1,1111223,,臺南市,south,2022,12,23
16740494,全聯實業股份有限公司,89131498,五股新五分公司,新北市五股區成泰里新五路3段120、122號,1,1111223,,新北市,north,2022,12,23
16740494,全聯實業股份有限公司,89131504,新莊幸福東分公司,新北市新莊區化成里幸福東路111號1、2樓及113號,1,1111223,,新北市,north,2022,12,23
16740494,全聯實業股份有限公司,89144796,前鎮光華三分公司,高雄市前鎮區良和里光華三路115號,1,1120209,,高雄市,south,2023,2,9
16740494,全聯實業股份有限公司,89144819,八里商港分公司,新北市八里區訊塘里商港一路197號,1,1120208,,新北市,north,2023,2,8
16740494,全聯實業股份有限公司,89145015,新竹藝術分公司,新竹市東區柴橋里藝術路7、9號,1,1120210,,新竹市,north,2023,2,10
16740494,全聯實業股份有限公司,89185199,新莊丹鳳分公司,新北市新莊區雙鳳里新北大道7段772號地下一層,1,1111207,1120605,新北市,north,2022,12,7
16740494,全聯實業股份有限公司,89185206,大寮鳳屏一分公司,高雄市大寮區後庄里鳳屏一路481、483、485號,1,1111206,,高雄市,south,2022,12,6
16740494,全聯實業股份有限公司,89185212,太平中和分公司,臺中市太平區東平里中和街366、368號,1,1111207,,臺中市,central,2022,12,7
16740494,全聯實業股份有限公司,89185233,永康勝華分公司,臺南市永康區勝利里中華路249號,1,1111208,1120602,臺南市,south,2022,12,8
16740494,全聯實業股份有限公司,89197955,小港松園分公司,高雄市小港區松金里松園二路1號,1,1120103,1120207,高雄市,south,2023,1,3
16740494,全聯實業股份有限公司,89197961,草屯碧山分公司,南投縣草屯鎮碧峰里碧山路1121-9、1121-10、1121-11號,1,1120103,,南投縣,central,2023,1,3
16740494,全聯實業股份有限公司,89197977,大同延平北分公司,臺北市大同區大有里延平北路二段202號地下1樓、地下1樓之1,1,1120103,,臺北市,north,2023,1,3
16740494,全聯實業股份有限公司,89197982,中壢環西分公司,桃園市中壢區永光里環西路二段295號,1,1120103,1120503,桃園市,north,2023,1,3
16740494,全聯實業股份有限公司,90009559,北港民主分公司,雲林縣北港鎮光復里民主路111、113、115號,1,1120221,,雲林縣,central,2023,2,21
16740494,全聯實業股份有限公司,90009565,屏東崇明分公司,屏東縣屏東市潭墘里自由路770、772、776號,1,1120221,,屏東縣,south,2023,2,21
16740494,全聯實業股份有限公司,90023519,水上中興分公司,嘉義縣水上鄉水頭村中興路130號及吳竹街37巷25號,1,1111102,,嘉義縣,south,2022,11,2
16740494,全聯實業股份有限公司,90023525,前金自強三分公司,高雄市前金區文西里自強三路256號1、2樓,1,1111102,1120104,高雄市,south,2022,11,2
16740494,全聯實業股份有限公司,90078400,蘇澳新榮分公司,宜蘭縣蘇澳鎮永榮里新榮路15號及49巷60號,1,1111021,1120407,宜蘭縣,east,2022,10,21
16740494,全聯實業股份有限公司,90078491,台中忠明南分公司,臺中市南區南和里忠明南路1118-1號、1118-２號,1,1111025,,臺中市,central,2022,10,25
16740494,全聯實業股份有限公司,90078794,茄萣民族分公司,高雄市茄萣區崎漏里民族路53號,1,1111102,1120504,高雄市,south,2022,11,2
16740494,全聯實業股份有限公司,90078817,北投稻香分公司,臺北市北投區稻香里稻香路81號1樓,1,1111102,1120309,臺北市,north,2022,11,2
16740494,全聯實業股份有限公司,90078823,左營果貿分公司,高雄市左營區果峰里中華一路9號2樓,1,1111102,1120309,高雄市,south,2022,11,2
16740494,全聯實業股份有限公司,90078838,台中南興分公司,臺中市北屯區舊社里松竹五路1段118、120號,1,1111102,,臺中市,central,2022,11,2
16740494,全聯實業股份有限公司,90097687,台南文賢一分公司,臺南市北區文成里文賢一路77號1樓,1,1111006,1120307,臺南市,south,2022,10,6
16740494,全聯實業股份有限公司,90202702,彰化彰南分公司,彰化縣彰化市福山里彰南路一段288、290號,1,1110506,,彰化縣,central,2022,5,6
16740494,全聯實業股份有限公司,90208902,新營東興分公司,臺南市新營區新東里東興路123號,1,1110418,,臺南市,south,2022,4,18
16740494,全聯實業股份有限公司,90208918,大里練武分公司,臺中市大里區健民里仁化路67號,1,1110418,1111208,臺中市,central,2022,4,18
16740494,全聯實業股份有限公司,90208945,桃園龍泉分公司,桃園市桃園區龍壽里龍泉五街8號,1,1110418,,桃園市,north,2022,4,18
16740494,全聯實業股份有限公司,90208966,台中忠孝分公司,臺中市東區振興里忠孝路460、462號,1,1110418,,臺中市,central,2022,4,18
16740494,全聯實業股份有限公司,90225867,龜山忠義分公司,桃園市龜山區楓福里忠義路一段190號,1,1110330,,桃園市,north,2022,3,30
16740494,全聯實業股份有限公司,90225873,台南生產分公司,臺南市東區崇明里生產路181號,1,1110330,,臺南市,south,2022,3,30
16740494,全聯實業股份有限公司,90225901,鶯歌尖山分公司,新北市鶯歌區尖山里尖山路276之5號、276之6號、276之5號2樓、276之5號2樓之1、276之5號2樓之２,1,1110330,,新北市,north,2022,3,30
16740494,全聯實業股份有限公司,90225917,新莊中平小時達專門店分公司,新北市新莊區立基里中平路82巷27號2樓,1,1110330,,新北市,north,2022,3,30
16740494,全聯實業股份有限公司,90226015,和美仁昌分公司,彰化縣和美鎮山犁里仁昌路129號及愛和路233號,1,1110331,,彰化縣,central,2022,3,31
16740494,全聯實業股份有限公司,90270200,台中河北東分公司,臺中市北屯區松竹里河北東街66號1、2樓,1,1110607,,臺中市,central,2022,6,7
16740494,全聯實業股份有限公司,90270237,大里新興分公司,臺中市大里區新里里新興路101號,1,1110607,1120208,臺中市,central,2022,6,7
16740494,全聯實業股份有限公司,90270258,龍井藝術分公司,臺中市龍井區東海里藝術北街51、53號,1,1110607,1111206,臺中市,central,2022,6,7
16740494,全聯實業股份有限公司,90270264,三民有光分公司,高雄市三民區寶獅里有光路43號及克武路68、70號,1,1110608,1111207,高雄市,south,2022,6,8
16740494,全聯實業股份有限公司,90270270,台南興昌分公司,臺南市南區大成里興昌路38巷1號,1,1110609,,臺南市,south,2022,6,9
16740494,全聯實業股份有限公司,90270335,大甲經國分公司,臺中市大甲區文武里經國路606、622、636號,1,1110608,,臺中市,central,2022,6,8
16740494,全聯實業股份有限公司,90270362,汐止樟樹二分公司,新北市汐止區山光里樟樹二路325號地下一樓、327號地下一樓,1,1110614,1111103,新北市,north,2022,6,14
16740494,全聯實業股份有限公司,90303005,大甲甲后分公司,臺中市大甲區中山里甲后路5段335巷111號及103弄2、6號,1,1110907,1120503,臺中市,central,2022,9,7
16740494,全聯實業股份有限公司,90303315,岡山平和分公司,高雄市岡山區岡山里平和路15號,1,1110902,1120605,高雄市,south,2022,9,2
16740494,全聯實業股份有限公司,90303336,善化善新分公司,臺南市善化區蓮潭里目加溜灣大道427、429號,1,1110905,1120104,臺南市,south,2022,9,5
16740494,全聯實業股份有限公司,90303342,中山天津分公司,臺北市中山區正得里天津街56號地下一層,1,1110905,,臺北市,north,2022,9,5
16740494,全聯實業股份有限公司,90303357,永和永貞分公司,新北市永和區永貞里永利路47號及永貞路70巷5號,1,1110905,,新北市,north,2022,9,5
16740494,全聯實業股份有限公司,90303363,斗六民生南分公司,雲林縣斗六市鎮西里民生南路66、66-1、66-2、66-3號,1,1110905,,雲林縣,central,2022,9,5
16740494,全聯實業股份有限公司,90303379,大樹中正一分公司,高雄市大樹區大樹里中正一路243、245號,1,1110908,,高雄市,south,2022,9,8
16740494,全聯實業股份有限公司,90303384,竹北文平分公司,新竹縣竹北市文化里光明一路287號1、2樓及文平路316號1、2樓,1,1110908,,新竹縣,north,2022,9,8
